longitude,latitude,spatial_ref,X7_forest_cover_2019,X8_wetland_cover_2019,X9_forest_change_rate_1990_2019
72.47499999,26.825000000000003,0,0.0,0.0,
72.47499999,27.075000000000003,0,0.0,0.0,
72.47499999,27.325000000000003,0,0.0,0.0,
72.47499999,27.575000000000003,0,0.0,0.0,
72.47499999,27.825000000000003,0,0.0,0.0,
72.47499999,28.075000000000003,0,0.0,0.0,
72.47499999,28.325000000000003,0,0.0,0.0,
72.47499999,28.575000000000003,0,0.0,0.0,
72.47499999,28.825000000000003,0,0.0,0.0,
72.47499999,29.075000000000003,0,0.0,0.0,
72.47499999,29.325000000000003,0,0.0,0.0,
72.47499999,29.575000000000003,0,0.0,0.0,
72.47499999,29.825000000000003,0,0.0,0.0,
72.47499999,30.075000000000003,0,0.0,0.0,
72.47499999,30.325000000000003,0,0.0,0.0,
72.47499999,30.575000000000003,0,0.0,0.0,
72.47499999,30.825000000000003,0,0.0,0.0,
72.47499999,31.075000000000003,0,0.0,0.0,
72.47499999,31.325000000000003,0,0.0,0.0,
72.47499999,31.575000000000003,0,0.0,0.0,
72.47499999,31.825000000000003,0,0.0,0.0,
72.47499999,32.075,0,0.0,0.0,
72.47499999,32.325,0,0.0,0.0,
72.47499999,32.575,0,0.0,0.0,
72.47499999,32.825,0,0.0,0.0,
72.47499999,33.075,0,0.0,0.0,
72.47499999,33.325,0,0.0,0.0,
72.47499999,33.575,0,0.0,0.0,
72.47499999,33.825,0,0.0,0.0,
72.47499999,34.075,0,0.0,0.0,
72.47499999,34.325,0,0.0,0.0,
72.47499999,34.575,0,0.0,0.0,
72.47499999,34.825,0,0.0,0.0,
72.47499999,35.075,0,0.0,0.0,
72.47499999,35.325,0,0.0,0.0,
72.47499999,35.575,0,0.0,0.0,
72.47499999,35.825,0,0.0,0.0,
72.47499999,36.075,0,0.0,0.0,
72.47499999,36.325,0,0.0,0.0,
72.47499999,36.575,0,0.0,0.0,
72.47499999,36.825,0,0.0,0.0,
72.47499999,37.075,0,0.0,0.0,
72.47499999,37.325,0,0.0,0.0,
72.47499999,37.575,0,0.0,0.0,
72.47499999,37.825,0,0.0,0.0,
72.47499999,38.075,0,0.0,0.0,
72.47499999,38.325,0,0.0,0.0,
72.47499999,38.575,0,0.0,0.0,
72.47499999,38.825,0,0.0,0.0,
72.47499999,39.075,0,0.0,0.0,
72.47499999,39.325,0,0.0,0.0,
72.47499999,39.575,0,0.0,0.0,
72.47499999,39.825,0,0.0,0.0,
72.47499999,40.075,0,0.0,0.0,
72.47499999,40.325,0,0.0,0.0,
72.47499999,40.575,0,0.0,0.0,
72.47499999,40.825,0,0.0,0.0,
72.47499999,41.075,0,0.0,0.0,
72.47499999,41.325,0,0.0,0.0,
72.47499999,41.575,0,0.0,0.0,
72.47499999,41.825,0,0.0,0.0,
72.47499999,42.075,0,0.0,0.0,
72.47499999,42.325,0,0.0,0.0,
72.47499999,42.575,0,0.0,0.0,
72.47499999,42.825,0,0.0,0.0,
72.47499999,43.075,0,0.0,0.0,
72.47499999,43.325,0,0.0,0.0,
72.47499999,43.575,0,0.0,0.0,
72.47499999,43.825,0,0.0,0.0,
72.47499999,44.075,0,0.0,0.0,
72.47499999,44.325,0,0.0,0.0,
72.47499999,44.575,0,0.0,0.0,
72.47499999,44.825,0,0.0,0.0,
72.47499999,45.075,0,0.0,0.0,
72.47499999,45.325,0,0.0,0.0,
72.47499999,45.575,0,0.0,0.0,
72.47499999,45.825,0,0.0,0.0,
72.47499999,46.075,0,0.0,0.0,
72.47499999,46.325,0,0.0,0.0,
72.47499999,46.575,0,0.0,0.0,
72.47499999,46.825,0,0.0,0.0,
72.47499999,47.075,0,0.0,0.0,
72.47499999,47.325,0,0.0,0.0,
72.47499999,47.575,0,0.0,0.0,
72.47499999,47.825,0,0.0,0.0,
72.47499999,48.075,0,0.0,0.0,
72.47499999,48.325,0,0.0,0.0,
72.47499999,48.575,0,0.0,0.0,
72.47499999,48.825,0,0.0,0.0,
72.47499999,49.075,0,0.0,0.0,
72.47499999,49.325,0,0.0,0.0,
72.47499999,49.575,0,0.0,0.0,
72.47499999,49.825,0,0.0,0.0,
72.47499999,50.075,0,0.0,0.0,
72.47499999,50.325,0,0.0,0.0,
72.47499999,50.575,0,0.0,0.0,
72.47499999,50.825,0,0.0,0.0,
72.47499999,51.075,0,0.0,0.0,
72.47499999,51.325,0,0.0,0.0,
72.47499999,51.575,0,0.0,0.0,
72.47499999,51.825,0,0.0,0.0,
72.47499999,52.075,0,0.0,0.0,
72.47499999,52.325,0,0.0,0.0,
72.47499999,52.575,0,0.0,0.0,
72.47499999,52.825,0,0.0,0.0,
72.47499999,53.075,0,0.0,0.0,
72.47499999,53.325,0,0.0,0.0,
72.47499999,53.575,0,0.0,0.0,
72.47499999,53.825,0,0.0,0.0,
72.47499999,54.075,0,0.0,0.0,
72.47499999,54.325,0,0.0,0.0,
72.47499999,54.575,0,0.0,0.0,
72.47499999,54.825,0,0.0,0.0,
72.47499999,55.075,0,0.0,0.0,
72.47499999,55.325,0,0.0,0.0,
72.72499999,16.825000000000003,0,0.0,0.0,
72.72499999,17.075000000000003,0,0.0,0.0,
72.72499999,17.325000000000003,0,0.0,0.0,
72.72499999,17.575000000000003,0,0.0,0.0,
72.72499999,17.825000000000003,0,0.0,0.0,
72.72499999,18.075000000000003,0,0.0,0.0,
72.72499999,18.325000000000003,0,0.0,0.0,
72.72499999,18.575000000000003,0,0.0,0.0,
72.72499999,18.825000000000003,0,0.0,0.0,
72.72499999,19.075000000000003,0,0.0,0.0,
72.72499999,19.325000000000003,0,0.0,0.0,
72.72499999,19.575000000000003,0,0.0,0.0,
72.72499999,19.825000000000003,0,0.0,0.0,
72.72499999,20.075000000000003,0,0.0,0.0,
72.72499999,20.325000000000003,0,0.0,0.0,
72.72499999,20.575000000000003,0,0.0,0.0,
72.72499999,20.825000000000003,0,0.0,0.0,
72.72499999,21.075000000000003,0,0.0,0.0,
72.72499999,21.325000000000003,0,0.0,0.0,
72.72499999,21.575000000000003,0,0.0,0.0,
72.72499999,21.825000000000003,0,0.0,0.0,
72.72499999,22.075000000000003,0,0.0,0.0,
72.72499999,22.325000000000003,0,0.0,0.0,
72.72499999,22.575000000000003,0,0.0,0.0,
72.72499999,22.825000000000003,0,0.0,0.0,
72.72499999,23.075000000000003,0,0.0,0.0,
72.72499999,23.325000000000003,0,0.0,0.0,
72.72499999,23.575000000000003,0,0.0,0.0,
72.72499999,23.825000000000003,0,0.0,0.0,
72.72499999,24.075000000000003,0,0.0,0.0,
72.72499999,24.325000000000003,0,0.0,0.0,
72.72499999,24.575000000000003,0,0.0,0.0,
72.72499999,24.825000000000003,0,0.0,0.0,
72.72499999,25.075000000000003,0,0.0,0.0,
72.72499999,25.325000000000003,0,0.0,0.0,
72.72499999,25.575000000000003,0,0.0,0.0,
72.72499999,25.825000000000003,0,0.0,0.0,
72.72499999,26.075000000000003,0,0.0,0.0,
72.72499999,26.325000000000003,0,0.0,0.0,
72.72499999,26.575000000000003,0,0.0,0.0,
72.72499999,26.825000000000003,0,0.0,0.0,
72.72499999,27.075000000000003,0,0.0,0.0,
72.72499999,27.325000000000003,0,0.0,0.0,
72.72499999,27.575000000000003,0,0.0,0.0,
72.72499999,27.825000000000003,0,0.0,0.0,
72.72499999,28.075000000000003,0,0.0,0.0,
72.72499999,28.325000000000003,0,0.0,0.0,
72.72499999,28.575000000000003,0,0.0,0.0,
72.72499999,28.825000000000003,0,0.0,0.0,
72.72499999,29.075000000000003,0,0.0,0.0,
72.72499999,29.325000000000003,0,0.0,0.0,
72.72499999,29.575000000000003,0,0.0,0.0,
72.72499999,29.825000000000003,0,0.0,0.0,
72.72499999,30.075000000000003,0,0.0,0.0,
72.72499999,30.325000000000003,0,0.0,0.0,
72.72499999,30.575000000000003,0,0.0,0.0,
72.72499999,30.825000000000003,0,0.0,0.0,
72.72499999,31.075000000000003,0,0.0,0.0,
72.72499999,31.325000000000003,0,0.0,0.0,
72.72499999,31.575000000000003,0,0.0,0.0,
72.72499999,31.825000000000003,0,0.0,0.0,
72.72499999,32.075,0,0.0,0.0,
72.72499999,32.325,0,0.0,0.0,
72.72499999,32.575,0,0.0,0.0,
72.72499999,32.825,0,0.0,0.0,
72.72499999,33.075,0,0.0,0.0,
72.72499999,33.325,0,0.0,0.0,
72.72499999,33.575,0,0.0,0.0,
72.72499999,33.825,0,0.0,0.0,
72.72499999,34.075,0,0.0,0.0,
72.72499999,34.325,0,0.0,0.0,
72.72499999,34.575,0,0.0,0.0,
72.72499999,34.825,0,0.0,0.0,
72.72499999,35.075,0,0.0,0.0,
72.72499999,35.325,0,0.0,0.0,
72.72499999,35.575,0,0.0,0.0,
72.72499999,35.825,0,0.0,0.0,
72.72499999,36.075,0,0.0,0.0,
72.72499999,36.325,0,0.0,0.0,
72.72499999,36.575,0,0.0,0.0,
72.72499999,36.825,0,0.0,0.0,
72.72499999,37.075,0,0.0,0.0,
72.72499999,37.325,0,0.0,0.0,
72.72499999,37.575,0,0.0,0.0,
72.72499999,37.825,0,0.0,0.0,
72.72499999,38.075,0,0.0,0.0,
72.72499999,38.325,0,0.0,0.0,
72.72499999,38.575,0,0.0,0.0,
72.72499999,38.825,0,0.0,0.0,
72.72499999,39.075,0,0.0,0.0,
72.72499999,39.325,0,0.0,0.0,
72.72499999,39.575,0,0.0,0.0,
72.72499999,39.825,0,0.0,0.0,
72.72499999,40.075,0,0.0,0.0,
72.72499999,40.325,0,0.0,0.0,
72.72499999,40.575,0,0.0,0.0,
72.72499999,40.825,0,0.0,0.0,
72.72499999,41.075,0,0.0,0.0,
72.72499999,41.325,0,0.0,0.0,
72.72499999,41.575,0,0.0,0.0,
72.72499999,41.825,0,0.0,0.0,
72.72499999,42.075,0,0.0,0.0,
72.72499999,42.325,0,0.0,0.0,
72.72499999,42.575,0,0.0,0.0,
72.72499999,42.825,0,0.0,0.0,
72.72499999,43.075,0,0.0,0.0,
72.72499999,43.325,0,0.0,0.0,
72.72499999,43.575,0,0.0,0.0,
72.72499999,43.825,0,0.0,0.0,
72.72499999,44.075,0,0.0,0.0,
72.72499999,44.325,0,0.0,0.0,
72.72499999,44.575,0,0.0,0.0,
72.72499999,44.825,0,0.0,0.0,
72.72499999,45.075,0,0.0,0.0,
72.72499999,45.325,0,0.0,0.0,
72.72499999,45.575,0,0.0,0.0,
72.72499999,45.825,0,0.0,0.0,
72.72499999,46.075,0,0.0,0.0,
72.72499999,46.325,0,0.0,0.0,
72.72499999,46.575,0,0.0,0.0,
72.72499999,46.825,0,0.0,0.0,
72.72499999,47.075,0,0.0,0.0,
72.72499999,47.325,0,0.0,0.0,
72.72499999,47.575,0,0.0,0.0,
72.72499999,47.825,0,0.0,0.0,
72.72499999,48.075,0,0.0,0.0,
72.72499999,48.325,0,0.0,0.0,
72.72499999,48.575,0,0.0,0.0,
72.72499999,48.825,0,0.0,0.0,
72.72499999,49.075,0,0.0,0.0,
72.72499999,49.325,0,0.0,0.0,
72.72499999,49.575,0,0.0,0.0,
72.72499999,49.825,0,0.0,0.0,
72.72499999,50.075,0,0.0,0.0,
72.72499999,50.325,0,0.0,0.0,
72.72499999,50.575,0,0.0,0.0,
72.72499999,50.825,0,0.0,0.0,
72.72499999,51.075,0,0.0,0.0,
72.72499999,51.325,0,0.0,0.0,
72.72499999,51.575,0,0.0,0.0,
72.72499999,51.825,0,0.0,0.0,
72.72499999,52.075,0,0.0,0.0,
72.72499999,52.325,0,0.0,0.0,
72.72499999,52.575,0,0.0,0.0,
72.72499999,52.825,0,0.0,0.0,
72.72499999,53.075,0,0.0,0.0,
72.72499999,53.325,0,0.0,0.0,
72.72499999,53.575,0,0.0,0.0,
72.72499999,53.825,0,0.0,0.0,
72.72499999,54.075,0,0.0,0.0,
72.72499999,54.325,0,0.0,0.0,
72.72499999,54.575,0,0.0,0.0,
72.72499999,54.825,0,0.0,0.0,
72.72499999,55.075,0,0.0,0.0,
72.72499999,55.325,0,0.0,0.0,
72.97499999,16.825000000000003,0,0.0,0.0,
72.97499999,17.075000000000003,0,0.0,0.0,
72.97499999,17.325000000000003,0,0.0,0.0,
72.97499999,17.575000000000003,0,0.0,0.0,
72.97499999,17.825000000000003,0,0.0,0.0,
72.97499999,18.075000000000003,0,0.0,0.0,
72.97499999,18.325000000000003,0,0.0,0.0,
72.97499999,18.575000000000003,0,0.0,0.0,
72.97499999,18.825000000000003,0,0.0,0.0,
72.97499999,19.075000000000003,0,0.0,0.0,
72.97499999,19.325000000000003,0,0.0,0.0,
72.97499999,19.575000000000003,0,0.0,0.0,
72.97499999,19.825000000000003,0,0.0,0.0,
72.97499999,20.075000000000003,0,0.0,0.0,
72.97499999,20.325000000000003,0,0.0,0.0,
72.97499999,20.575000000000003,0,0.0,0.0,
72.97499999,20.825000000000003,0,0.0,0.0,
72.97499999,21.075000000000003,0,0.0,0.0,
72.97499999,21.325000000000003,0,0.0,0.0,
72.97499999,21.575000000000003,0,0.0,0.0,
72.97499999,21.825000000000003,0,0.0,0.0,
72.97499999,22.075000000000003,0,0.0,0.0,
72.97499999,22.325000000000003,0,0.0,0.0,
72.97499999,22.575000000000003,0,0.0,0.0,
72.97499999,22.825000000000003,0,0.0,0.0,
72.97499999,23.075000000000003,0,0.0,0.0,
72.97499999,23.325000000000003,0,0.0,0.0,
72.97499999,23.575000000000003,0,0.0,0.0,
72.97499999,23.825000000000003,0,0.0,0.0,
72.97499999,24.075000000000003,0,0.0,0.0,
72.97499999,24.325000000000003,0,0.0,0.0,
72.97499999,24.575000000000003,0,0.0,0.0,
72.97499999,24.825000000000003,0,0.0,0.0,
72.97499999,25.075000000000003,0,0.0,0.0,
72.97499999,25.325000000000003,0,0.0,0.0,
72.97499999,25.575000000000003,0,0.0,0.0,
72.97499999,25.825000000000003,0,0.0,0.0,
72.97499999,26.075000000000003,0,0.0,0.0,
72.97499999,26.325000000000003,0,0.0,0.0,
72.97499999,26.575000000000003,0,0.0,0.0,
72.97499999,26.825000000000003,0,0.0,0.0,
72.97499999,27.075000000000003,0,0.0,0.0,
72.97499999,27.325000000000003,0,0.0,0.0,
72.97499999,27.575000000000003,0,0.0,0.0,
72.97499999,27.825000000000003,0,0.0,0.0,
72.97499999,28.075000000000003,0,0.0,0.0,
72.97499999,28.325000000000003,0,0.0,0.0,
72.97499999,28.575000000000003,0,0.0,0.0,
72.97499999,28.825000000000003,0,0.0,0.0,
72.97499999,29.075000000000003,0,0.0,0.0,
72.97499999,29.325000000000003,0,0.0,0.0,
72.97499999,29.575000000000003,0,0.0,0.0,
72.97499999,29.825000000000003,0,0.0,0.0,
72.97499999,30.075000000000003,0,0.0,0.0,
72.97499999,30.325000000000003,0,0.0,0.0,
72.97499999,30.575000000000003,0,0.0,0.0,
72.97499999,30.825000000000003,0,0.0,0.0,
72.97499999,31.075000000000003,0,0.0,0.0,
72.97499999,31.325000000000003,0,0.0,0.0,
72.97499999,31.575000000000003,0,0.0,0.0,
72.97499999,31.825000000000003,0,0.0,0.0,
72.97499999,32.075,0,0.0,0.0,
72.97499999,32.325,0,0.0,0.0,
72.97499999,32.575,0,0.0,0.0,
72.97499999,32.825,0,0.0,0.0,
72.97499999,33.075,0,0.0,0.0,
72.97499999,33.325,0,0.0,0.0,
72.97499999,33.575,0,0.0,0.0,
72.97499999,33.825,0,0.0,0.0,
72.97499999,34.075,0,0.0,0.0,
72.97499999,34.325,0,0.0,0.0,
72.97499999,34.575,0,0.0,0.0,
72.97499999,34.825,0,0.0,0.0,
72.97499999,35.075,0,0.0,0.0,
72.97499999,35.325,0,0.0,0.0,
72.97499999,35.575,0,0.0,0.0,
72.97499999,35.825,0,0.0,0.0,
72.97499999,36.075,0,0.0,0.0,
72.97499999,36.325,0,0.0,0.0,
72.97499999,36.575,0,0.0,0.0,
72.97499999,36.825,0,0.0,0.0,
72.97499999,37.075,0,0.0,0.0,
72.97499999,37.325,0,0.0,0.0,
72.97499999,37.575,0,0.0,0.0,
72.97499999,37.825,0,0.0,0.0,
72.97499999,38.075,0,0.0,0.0,
72.97499999,38.325,0,0.0,0.0,
72.97499999,38.575,0,0.0,0.0,
72.97499999,38.825,0,0.0,0.0,
72.97499999,39.075,0,0.0,0.0,
72.97499999,39.325,0,0.0,0.0,
72.97499999,39.575,0,0.0,0.0,
72.97499999,39.825,0,0.0,0.0,
72.97499999,40.075,0,0.0,0.0,
72.97499999,40.325,0,0.0,0.0,
72.97499999,40.575,0,0.0,0.0,
72.97499999,40.825,0,0.0,0.0,
72.97499999,41.075,0,0.0,0.0,
72.97499999,41.325,0,0.0,0.0,
72.97499999,41.575,0,0.0,0.0,
72.97499999,41.825,0,0.0,0.0,
72.97499999,42.075,0,0.0,0.0,
72.97499999,42.325,0,0.0,0.0,
72.97499999,42.575,0,0.0,0.0,
72.97499999,42.825,0,0.0,0.0,
72.97499999,43.075,0,0.0,0.0,
72.97499999,43.325,0,0.0,0.0,
72.97499999,43.575,0,0.0,0.0,
72.97499999,43.825,0,0.0,0.0,
72.97499999,44.075,0,0.0,0.0,
72.97499999,44.325,0,0.0,0.0,
72.97499999,44.575,0,0.0,0.0,
72.97499999,44.825,0,0.0,0.0,
72.97499999,45.075,0,0.0,0.0,
72.97499999,45.325,0,0.0,0.0,
72.97499999,45.575,0,0.0,0.0,
72.97499999,45.825,0,0.0,0.0,
72.97499999,46.075,0,0.0,0.0,
72.97499999,46.325,0,0.0,0.0,
72.97499999,46.575,0,0.0,0.0,
72.97499999,46.825,0,0.0,0.0,
72.97499999,47.075,0,0.0,0.0,
72.97499999,47.325,0,0.0,0.0,
72.97499999,47.575,0,0.0,0.0,
72.97499999,47.825,0,0.0,0.0,
72.97499999,48.075,0,0.0,0.0,
72.97499999,48.325,0,0.0,0.0,
72.97499999,48.575,0,0.0,0.0,
72.97499999,48.825,0,0.0,0.0,
72.97499999,49.075,0,0.0,0.0,
72.97499999,49.325,0,0.0,0.0,
72.97499999,49.575,0,0.0,0.0,
72.97499999,49.825,0,0.0,0.0,
72.97499999,50.075,0,0.0,0.0,
72.97499999,50.325,0,0.0,0.0,
72.97499999,50.575,0,0.0,0.0,
72.97499999,50.825,0,0.0,0.0,
72.97499999,51.075,0,0.0,0.0,
72.97499999,51.325,0,0.0,0.0,
72.97499999,51.575,0,0.0,0.0,
72.97499999,51.825,0,0.0,0.0,
72.97499999,52.075,0,0.0,0.0,
72.97499999,52.325,0,0.0,0.0,
72.97499999,52.575,0,0.0,0.0,
72.97499999,52.825,0,0.0,0.0,
72.97499999,53.075,0,0.0,0.0,
72.97499999,53.325,0,0.0,0.0,
72.97499999,53.575,0,0.0,0.0,
72.97499999,53.825,0,0.0,0.0,
72.97499999,54.075,0,0.0,0.0,
72.97499999,54.325,0,0.0,0.0,
72.97499999,54.575,0,0.0,0.0,
72.97499999,54.825,0,0.0,0.0,
72.97499999,55.075,0,0.0,0.0,
72.97499999,55.325,0,0.0,0.0,
73.22499999,16.825000000000003,0,0.0,0.0,
73.22499999,17.075000000000003,0,0.0,0.0,
73.22499999,17.325000000000003,0,0.0,0.0,
73.22499999,17.575000000000003,0,0.0,0.0,
73.22499999,17.825000000000003,0,0.0,0.0,
73.22499999,18.075000000000003,0,0.0,0.0,
73.22499999,18.325000000000003,0,0.0,0.0,
73.22499999,18.575000000000003,0,0.0,0.0,
73.22499999,18.825000000000003,0,0.0,0.0,
73.22499999,19.075000000000003,0,0.0,0.0,
73.22499999,19.325000000000003,0,0.0,0.0,
73.22499999,19.575000000000003,0,0.0,0.0,
73.22499999,19.825000000000003,0,0.0,0.0,
73.22499999,20.075000000000003,0,0.0,0.0,
73.22499999,20.325000000000003,0,0.0,0.0,
73.22499999,20.575000000000003,0,0.0,0.0,
73.22499999,20.825000000000003,0,0.0,0.0,
73.22499999,21.075000000000003,0,0.0,0.0,
73.22499999,21.325000000000003,0,0.0,0.0,
73.22499999,21.575000000000003,0,0.0,0.0,
73.22499999,21.825000000000003,0,0.0,0.0,
73.22499999,22.075000000000003,0,0.0,0.0,
73.22499999,22.325000000000003,0,0.0,0.0,
73.22499999,22.575000000000003,0,0.0,0.0,
73.22499999,22.825000000000003,0,0.0,0.0,
73.22499999,23.075000000000003,0,0.0,0.0,
73.22499999,23.325000000000003,0,0.0,0.0,
73.22499999,23.575000000000003,0,0.0,0.0,
73.22499999,23.825000000000003,0,0.0,0.0,
73.22499999,24.075000000000003,0,0.0,0.0,
73.22499999,24.325000000000003,0,0.0,0.0,
73.22499999,24.575000000000003,0,0.0,0.0,
73.22499999,24.825000000000003,0,0.0,0.0,
73.22499999,25.075000000000003,0,0.0,0.0,
73.22499999,25.325000000000003,0,0.0,0.0,
73.22499999,25.575000000000003,0,0.0,0.0,
73.22499999,25.825000000000003,0,0.0,0.0,
73.22499999,26.075000000000003,0,0.0,0.0,
73.22499999,26.325000000000003,0,0.0,0.0,
73.22499999,26.575000000000003,0,0.0,0.0,
73.22499999,26.825000000000003,0,0.0,0.0,
73.22499999,27.075000000000003,0,0.0,0.0,
73.22499999,27.325000000000003,0,0.0,0.0,
73.22499999,27.575000000000003,0,0.0,0.0,
73.22499999,27.825000000000003,0,0.0,0.0,
73.22499999,28.075000000000003,0,0.0,0.0,
73.22499999,28.325000000000003,0,0.0,0.0,
73.22499999,28.575000000000003,0,0.0,0.0,
73.22499999,28.825000000000003,0,0.0,0.0,
73.22499999,29.075000000000003,0,0.0,0.0,
73.22499999,29.325000000000003,0,0.0,0.0,
73.22499999,29.575000000000003,0,0.0,0.0,
73.22499999,29.825000000000003,0,0.0,0.0,
73.22499999,30.075000000000003,0,0.0,0.0,
73.22499999,30.325000000000003,0,0.0,0.0,
73.22499999,30.575000000000003,0,0.0,0.0,
73.22499999,30.825000000000003,0,0.0,0.0,
73.22499999,31.075000000000003,0,0.0,0.0,
73.22499999,31.325000000000003,0,0.0,0.0,
73.22499999,31.575000000000003,0,0.0,0.0,
73.22499999,31.825000000000003,0,0.0,0.0,
73.22499999,32.075,0,0.0,0.0,
73.22499999,32.325,0,0.0,0.0,
73.22499999,32.575,0,0.0,0.0,
73.22499999,32.825,0,0.0,0.0,
73.22499999,33.075,0,0.0,0.0,
73.22499999,33.325,0,0.0,0.0,
73.22499999,33.575,0,0.0,0.0,
73.22499999,33.825,0,0.0,0.0,
73.22499999,34.075,0,0.0,0.0,
73.22499999,34.325,0,0.0,0.0,
73.22499999,34.575,0,0.0,0.0,
73.22499999,34.825,0,0.0,0.0,
73.22499999,35.075,0,0.0,0.0,
73.22499999,35.325,0,0.0,0.0,
73.22499999,35.575,0,0.0,0.0,
73.22499999,35.825,0,0.0,0.0,
73.22499999,36.075,0,0.0,0.0,
73.22499999,36.325,0,0.0,0.0,
73.22499999,36.575,0,0.0,0.0,
73.22499999,36.825,0,0.0,0.0,
73.22499999,37.075,0,0.0,0.0,
73.22499999,37.325,0,0.0,0.0,
73.22499999,37.575,0,0.0,0.0,
73.22499999,37.825,0,0.0,0.0,
73.22499999,38.075,0,0.0,0.0,
73.22499999,38.325,0,0.0,0.0,
73.22499999,38.575,0,0.0,0.0,
73.22499999,38.825,0,0.0,0.0,
73.22499999,39.075,0,0.0005436335341073573,0.0,
73.22499999,39.325,0,0.0010872670682147145,0.0,
73.22499999,39.575,0,0.0005436335341073573,0.0,
73.22499999,39.825,0,0.0,0.0,
73.22499999,40.075,0,0.0,0.0,
73.22499999,40.325,0,0.0,0.0,
73.22499999,40.575,0,0.0,0.0,
73.22499999,40.825,0,0.0,0.0,
73.22499999,41.075,0,0.0,0.0,
73.22499999,41.325,0,0.0,0.0,
73.22499999,41.575,0,0.0,0.0,
73.22499999,41.825,0,0.0,0.0,
73.22499999,42.075,0,0.0,0.0,
73.22499999,42.325,0,0.0,0.0,
73.22499999,42.575,0,0.0,0.0,
73.22499999,42.825,0,0.0,0.0,
73.22499999,43.075,0,0.0,0.0,
73.22499999,43.325,0,0.0,0.0,
73.22499999,43.575,0,0.0,0.0,
73.22499999,43.825,0,0.0,0.0,
73.22499999,44.075,0,0.0,0.0,
73.22499999,44.325,0,0.0,0.0,
73.22499999,44.575,0,0.0,0.0,
73.22499999,44.825,0,0.0,0.0,
73.22499999,45.075,0,0.0,0.0,
73.22499999,45.325,0,0.0,0.0,
73.22499999,45.575,0,0.0,0.0,
73.22499999,45.825,0,0.0,0.0,
73.22499999,46.075,0,0.0,0.0,
73.22499999,46.325,0,0.0,0.0,
73.22499999,46.575,0,0.0,0.0,
73.22499999,46.825,0,0.0,0.0,
73.22499999,47.075,0,0.0,0.0,
73.22499999,47.325,0,0.0,0.0,
73.22499999,47.575,0,0.0,0.0,
73.22499999,47.825,0,0.0,0.0,
73.22499999,48.075,0,0.0,0.0,
73.22499999,48.325,0,0.0,0.0,
73.22499999,48.575,0,0.0,0.0,
73.22499999,48.825,0,0.0,0.0,
73.22499999,49.075,0,0.0,0.0,
73.22499999,49.325,0,0.0,0.0,
73.22499999,49.575,0,0.0,0.0,
73.22499999,49.825,0,0.0,0.0,
73.22499999,50.075,0,0.0,0.0,
73.22499999,50.325,0,0.0,0.0,
73.22499999,50.575,0,0.0,0.0,
73.22499999,50.825,0,0.0,0.0,
73.22499999,51.075,0,0.0,0.0,
73.22499999,51.325,0,0.0,0.0,
73.22499999,51.575,0,0.0,0.0,
73.22499999,51.825,0,0.0,0.0,
73.22499999,52.075,0,0.0,0.0,
73.22499999,52.325,0,0.0,0.0,
73.22499999,52.575,0,0.0,0.0,
73.22499999,52.825,0,0.0,0.0,
73.22499999,53.075,0,0.0,0.0,
73.22499999,53.325,0,0.0,0.0,
73.22499999,53.575,0,0.0,0.0,
