longitude,latitude,Y1_heavy_rain_prob,Y2_heavy_rain_intensity,X6_mean_annual_precip
96.125,44.625,0.0,,-36489.316
96.125,44.875,0.0,,-36489.316
96.125,45.125,0.0,,-36489.316
96.125,45.375,0.0,,-36489.316
96.125,45.625,0.0,,-36489.316
96.125,45.875,0.0,,-36489.316
96.125,46.125,0.0,,-36489.316
96.125,46.375,0.0,,-36489.316
96.125,46.625,0.0,,-36489.316
96.125,46.875,0.0,,-36489.316
96.125,47.125,0.0,,-36489.316
96.125,47.375,0.0,,-36489.316
96.125,47.625,0.0,,-36489.316
96.125,47.875,0.0,,-36489.316
96.125,48.125,0.0,,-36489.316
96.125,48.375,0.0,,-36489.316
96.125,48.625,0.0,,-36489.316
96.125,48.875,0.0,,-36489.316
96.125,49.125,0.0,,-36489.316
96.125,49.375,0.0,,-36489.316
96.125,49.625,0.0,,-36489.316
96.125,49.875,0.0,,-36489.316
96.125,50.125,0.0,,-36489.316
96.125,50.375,0.0,,-36489.316
96.125,50.625,0.0,,-36489.316
96.125,50.875,0.0,,-36489.316
96.125,51.125,0.0,,-36489.316
96.125,51.375,0.0,,-36489.316
96.125,51.625,0.0,,-36489.316
96.125,51.875,0.0,,-36489.316
96.125,52.125,0.0,,-36489.316
96.125,52.375,0.0,,-36489.316
96.125,52.625,0.0,,-36489.316
96.125,52.875,0.0,,-36489.316
96.125,53.125,0.0,,-36489.316
96.125,53.375,0.0,,-36489.316
96.125,53.625,0.0,,-36489.316
96.125,53.875,0.0,,-36489.316
96.375,18.125,0.0,,-36489.316
96.375,18.375,0.0,,-36489.316
96.375,18.625,0.0,,-36489.316
96.375,18.875,0.0,,-36489.316
96.375,19.125,0.0,,-36489.316
96.375,19.375,0.0,,-36489.316
96.375,19.625,0.0,,-36489.316
96.375,19.875,0.0,,-36489.316
96.375,20.125,0.0,,-36489.316
96.375,20.375,0.0,,-36489.316
96.375,20.625,0.0,,-36489.316
96.375,20.875,0.0,,-36489.316
96.375,21.125,0.0,,-36489.316
96.375,21.375,0.0,,-36489.316
96.375,21.625,0.0,,-36489.316
96.375,21.875,0.0,,-36489.316
96.375,22.125,0.0,,-36489.316
96.375,22.375,0.0,,-36489.316
96.375,22.625,0.0,,-36489.316
96.375,22.875,0.0,,-36489.316
96.375,23.125,0.0,,-36489.316
96.375,23.375,0.0,,-36489.316
96.375,23.625,0.0,,-36489.316
96.375,23.875,0.0,,-36489.316
96.375,24.125,0.0,,-36489.316
96.375,24.375,0.0,,-36489.316
96.375,24.625,0.0,,-36489.316
96.375,24.875,0.0,,-36489.316
96.375,25.125,0.0,,-36489.316
96.375,25.375,0.0,,-36489.316
96.375,25.625,0.0,,-36489.316
96.375,25.875,0.0,,-36489.316
96.375,26.125,0.0,,-36489.316
96.375,26.375,0.0,,-36489.316
96.375,26.625,0.0,,-36489.316
96.375,26.875,0.0,,-36489.316
96.375,27.125,0.0,,-36489.316
96.375,27.375,0.0,,-36489.316
96.375,27.625,0.0,,-36489.316
96.375,27.875,0.0,,260.5245
96.375,28.125,0.07383202331537578,98.01272802033493,4873.0303
96.375,28.375,0.0018546321646206836,64.52714611235119,1213.147
96.375,28.625,0.00035326326945155876,67.81749725341797,872.7768
96.375,28.875,0.0004415790868144485,58.61799926757813,788.11615
96.375,29.125,0.0002649474520886691,75.42666625976562,738.2649
96.375,29.375,0.00017663163472577938,60.040000915527344,757.06433
96.375,29.625,0.0,,513.34265
96.375,29.875,0.0,,511.58392
96.375,30.125,0.0,,470.95294
96.375,30.375,0.0,,473.2697
96.375,30.625,0.0,,529.4052
96.375,30.875,0.0,,555.1713
96.375,31.125,0.0,,687.4737
96.375,31.375,0.0,,653.10114
96.375,31.625,0.0,,667.9671
96.375,31.875,0.0,,671.18585
96.375,32.125,0.0,,693.0985
96.375,32.375,0.0,,605.785
96.375,32.625,0.0,,613.5788
96.375,32.875,0.0,,571.95526
96.375,33.125,0.0,,545.02686
96.375,33.375,0.0,,526.5736
96.375,33.625,0.0,,526.9558
96.375,33.875,0.0,,501.58395
96.375,34.125,0.0,,503.9555
96.375,34.375,0.0,,467.9384
96.375,34.625,0.0,,444.59418
96.375,34.875,0.0,,394.51996
96.375,35.125,0.0,,350.5013
96.375,35.375,8.831581736288969e-05,57.18000030517578,296.29355
96.375,35.625,8.831581736288969e-05,62.68000030517578,232.03386
96.375,35.875,0.0,,115.79161
96.375,36.125,8.831581736288969e-05,52.20000076293945,75.16708
96.375,36.375,8.831581736288969e-05,51.400001525878906,52.25967
96.375,36.625,0.0,,57.217735
96.375,36.875,0.0,,84.95289
96.375,37.125,0.0,,124.0687
96.375,37.375,0.0,,191.59225
96.375,37.625,0.0,,179.84032
96.375,37.875,0.0,,211.93869
96.375,38.125,0.0,,211.75774
96.375,38.375,8.831581736288969e-05,66.80000305175781,228.27968
96.375,38.625,8.831581736288969e-05,55.689998626708984,193.77998
96.375,38.875,8.831581736288969e-05,66.68000030517578,190.66225
96.375,39.125,0.00017663163472577938,73.80999755859375,213.64677
96.375,39.375,8.831581736288969e-05,76.06999969482422,162.99644
96.375,39.625,0.00017663163472577938,79.06500244140625,157.75224
96.375,39.875,8.831581736288969e-05,66.08000183105469,103.48322
96.375,40.125,0.0,,74.87645
96.375,40.375,0.0,,64.72322
96.375,40.625,0.0,,61.812256
96.375,40.875,0.0,,64.03677
96.375,41.125,0.0,,69.688385
96.375,41.375,0.0,,73.28226
96.375,41.625,0.0,,71.6458
96.375,41.875,0.0,,69.841286
96.375,42.125,0.0,,70.601944
96.375,42.375,0.0,,65.08388
96.375,42.625,0.0,,61.97871
96.375,42.875,0.0,,59.697422
96.375,43.125,0.0,,-36489.316
96.375,43.375,0.0,,-36489.316
96.375,43.625,0.0,,-36489.316
96.375,43.875,0.0,,-36489.316
96.375,44.125,0.0,,-36489.316
96.375,44.375,0.0,,-36489.316
96.375,44.625,0.0,,-36489.316
96.375,44.875,0.0,,-36489.316
96.375,45.125,0.0,,-36489.316
96.375,45.375,0.0,,-36489.316
96.375,45.625,0.0,,-36489.316
96.375,45.875,0.0,,-36489.316
96.375,46.125,0.0,,-36489.316
96.375,46.375,0.0,,-36489.316
96.375,46.625,0.0,,-36489.316
96.375,46.875,0.0,,-36489.316
96.375,47.125,0.0,,-36489.316
96.375,47.375,0.0,,-36489.316
96.375,47.625,0.0,,-36489.316
96.375,47.875,0.0,,-36489.316
96.375,48.125,0.0,,-36489.316
96.375,48.375,0.0,,-36489.316
96.375,48.625,0.0,,-36489.316
96.375,48.875,0.0,,-36489.316
96.375,49.125,0.0,,-36489.316
96.375,49.375,0.0,,-36489.316
96.375,49.625,0.0,,-36489.316
96.375,49.875,0.0,,-36489.316
96.375,50.125,0.0,,-36489.316
96.375,50.375,0.0,,-36489.316
96.375,50.625,0.0,,-36489.316
96.375,50.875,0.0,,-36489.316
96.375,51.125,0.0,,-36489.316
96.375,51.375,0.0,,-36489.316
96.375,51.625,0.0,,-36489.316
96.375,51.875,0.0,,-36489.316
96.375,52.125,0.0,,-36489.316
96.375,52.375,0.0,,-36489.316
96.375,52.625,0.0,,-36489.316
96.375,52.875,0.0,,-36489.316
96.375,53.125,0.0,,-36489.316
96.375,53.375,0.0,,-36489.316
96.375,53.625,0.0,,-36489.316
96.375,53.875,0.0,,-36489.316
96.625,18.125,0.0,,-36489.316
96.625,18.375,0.0,,-36489.316
96.625,18.625,0.0,,-36489.316
96.625,18.875,0.0,,-36489.316
96.625,19.125,0.0,,-36489.316
96.625,19.375,0.0,,-36489.316
96.625,19.625,0.0,,-36489.316
96.625,19.875,0.0,,-36489.316
96.625,20.125,0.0,,-36489.316
96.625,20.375,0.0,,-36489.316
96.625,20.625,0.0,,-36489.316
96.625,20.875,0.0,,-36489.316
96.625,21.125,0.0,,-36489.316
96.625,21.375,0.0,,-36489.316
96.625,21.625,0.0,,-36489.316
96.625,21.875,0.0,,-36489.316
96.625,22.125,0.0,,-36489.316
96.625,22.375,0.0,,-36489.316
96.625,22.625,0.0,,-36489.316
96.625,22.875,0.0,,-36489.316
96.625,23.125,0.0,,-36489.316
96.625,23.375,0.0,,-36489.316
96.625,23.625,0.0,,-36489.316
96.625,23.875,0.0,,-36489.316
96.625,24.125,0.0,,-36489.316
96.625,24.375,0.0,,-36489.316
96.625,24.625,0.0,,-36489.316
96.625,24.875,0.0,,-36489.316
96.625,25.125,0.0,,-36489.316
96.625,25.375,0.0,,-36489.316
96.625,25.625,0.0,,-36489.316
96.625,25.875,0.0,,-36489.316
96.625,26.125,0.0,,-36489.316
96.625,26.375,0.0,,-36489.316
96.625,26.625,0.0,,-36489.316
96.625,26.875,0.0,,-36489.316
96.625,27.125,0.0,,-36489.316
96.625,27.375,0.0,,-36489.316
96.625,27.625,0.0,,-36489.316
96.625,27.875,0.0,,227.36964
96.625,28.125,0.010244634814095205,70.41810344827586,1753.8901
96.625,28.375,0.0026494745208866907,72.92067057291666,1219.1914
96.625,28.625,0.002296211251435132,68.21692364032452,1096.4327
96.625,28.875,0.0002649474520886691,63.476664225260414,709.58624
96.625,29.125,8.831581736288969e-05,62.90999984741211,705.56946
96.625,29.375,8.831581736288969e-05,52.439998626708984,707.1543
96.625,29.625,0.0,,580.593
96.625,29.875,0.0,,407.41998
96.625,30.125,0.0,,431.53906
96.625,30.375,0.0,,512.0249
96.625,30.625,0.0,,532.4187
96.625,30.875,0.0,,626.724
96.625,31.125,0.0,,637.99786
96.625,31.375,0.0,,650.5657
96.625,31.625,0.0,,613.82983
96.625,31.875,0.0,,633.3695
96.625,32.125,0.0,,580.44116
96.625,32.375,0.0,,656.0233
96.625,32.625,0.0,,602.26917
96.625,32.875,0.0,,554.0566
96.625,33.125,0.0,,531.8672
96.625,33.375,0.0,,565.4481
96.625,33.625,0.0,,515.2439
96.625,33.875,0.0,,533.6749
96.625,34.125,0.0,,506.57812
96.625,34.375,0.0,,493.35812
96.625,34.625,0.0,,465.63678
96.625,34.875,0.0,,401.18738
96.625,35.125,0.0,,342.38513
96.625,35.375,8.831581736288969e-05,54.38999938964844,311.2371
96.625,35.625,8.831581736288969e-05,71.73999786376953,274.00064
96.625,35.875,8.831581736288969e-05,64.95999908447266,170.50482
96.625,36.125,8.831581736288969e-05,53.400001525878906,84.24
96.625,36.375,8.831581736288969e-05,51.290000915527344,57.813217
96.625,36.625,0.0,,66.92482
96.625,36.875,0.0,,107.83483
96.625,37.125,0.0,,144.3574
96.625,37.375,0.0,,165.15225
96.625,37.625,0.0,,243.23192
96.625,37.875,0.0,,265.7829
96.625,38.125,0.0,,227.06999
96.625,38.375,8.831581736288969e-05,64.23999786376953,275.56967
96.625,38.625,8.831581736288969e-05,59.2599983215332,204.85161
96.625,38.875,8.831581736288969e-05,59.349998474121094,189.6903
96.625,39.125,8.831581736288969e-05,80.8499984741211,221.62708
96.625,39.375,8.831581736288969e-05,74.26000213623047,173.41646
96.625,39.625,0.00017663163472577938,81.87000274658203,150.20708
96.625,39.875,0.00017663163472577938,74.4800033569336,110.4529
96.625,40.125,8.831581736288969e-05,62.04999923706055,78.2916
96.625,40.375,8.831581736288969e-05,56.279998779296875,72.88161
96.625,40.625,0.0,,68.05966
96.625,40.875,0.0,,68.25644
96.625,41.125,0.0,,71.37322
96.625,41.375,0.0,,71.13613
96.625,41.625,0.0,,68.90323
96.625,41.875,0.0,,67.75
96.625,42.125,0.0,,67.9258
96.625,42.375,0.0,,65.92742
96.625,42.625,0.0,,61.78129
96.625,42.875,0.0,,60.146774
96.625,43.125,0.0,,-36489.316
96.625,43.375,0.0,,-36489.316
96.625,43.625,0.0,,-36489.316
96.625,43.875,0.0,,-36489.316
96.625,44.125,0.0,,-36489.316
96.625,44.375,0.0,,-36489.316
96.625,44.625,0.0,,-36489.316
96.625,44.875,0.0,,-36489.316
96.625,45.125,0.0,,-36489.316
96.625,45.375,0.0,,-36489.316
96.625,45.625,0.0,,-36489.316
96.625,45.875,0.0,,-36489.316
96.625,46.125,0.0,,-36489.316
96.625,46.375,0.0,,-36489.316
96.625,46.625,0.0,,-36489.316
96.625,46.875,0.0,,-36489.316
96.625,47.125,0.0,,-36489.316
96.625,47.375,0.0,,-36489.316
96.625,47.625,0.0,,-36489.316
96.625,47.875,0.0,,-36489.316
96.625,48.125,0.0,,-36489.316
96.625,48.375,0.0,,-36489.316
96.625,48.625,0.0,,-36489.316
96.625,48.875,0.0,,-36489.316
96.625,49.125,0.0,,-36489.316
96.625,49.375,0.0,,-36489.316
96.625,49.625,0.0,,-36489.316
96.625,49.875,0.0,,-36489.316
96.625,50.125,0.0,,-36489.316
96.625,50.375,0.0,,-36489.316
96.625,50.625,0.0,,-36489.316
96.625,50.875,0.0,,-36489.316
96.625,51.125,0.0,,-36489.316
96.625,51.375,0.0,,-36489.316
96.625,51.625,0.0,,-36489.316
96.625,51.875,0.0,,-36489.316
96.625,52.125,0.0,,-36489.316
96.625,52.375,0.0,,-36489.316
96.625,52.625,0.0,,-36489.316
96.625,52.875,0.0,,-36489.316
96.625,53.125,0.0,,-36489.316
96.625,53.375,0.0,,-36489.316
96.625,53.625,0.0,,-36489.316
96.625,53.875,0.0,,-36489.316
96.875,18.125,0.0,,-36489.316
96.875,18.375,0.0,,-36489.316
96.875,18.625,0.0,,-36489.316
96.875,18.875,0.0,,-36489.316
96.875,19.125,0.0,,-36489.316
96.875,19.375,0.0,,-36489.316
96.875,19.625,0.0,,-36489.316
96.875,19.875,0.0,,-36489.316
96.875,20.125,0.0,,-36489.316
96.875,20.375,0.0,,-36489.316
96.875,20.625,0.0,,-36489.316
96.875,20.875,0.0,,-36489.316
96.875,21.125,0.0,,-36489.316
96.875,21.375,0.0,,-36489.316
96.875,21.625,0.0,,-36489.316
96.875,21.875,0.0,,-36489.316
96.875,22.125,0.0,,-36489.316
96.875,22.375,0.0,,-36489.316
96.875,22.625,0.0,,-36489.316
96.875,22.875,0.0,,-36489.316
96.875,23.125,0.0,,-36489.316
96.875,23.375,0.0,,-36489.316
96.875,23.625,0.0,,-36489.316
96.875,23.875,0.0,,-36489.316
96.875,24.125,0.0,,-36489.316
96.875,24.375,0.0,,-36489.316
96.875,24.625,0.0,,-36489.316
96.875,24.875,0.0,,-36489.316
96.875,25.125,0.0,,-36489.316
96.875,25.375,0.0,,-36489.316
96.875,25.625,0.0,,-36489.316
96.875,25.875,0.0,,-36489.316
96.875,26.125,0.0,,-36489.316
96.875,26.375,0.0,,-36489.316
96.875,26.625,0.0,,-36489.316
96.875,26.875,0.0,,-36489.316
96.875,27.125,0.0,,-36489.316
96.875,27.375,0.0,,-36489.316
96.875,27.625,0.0,,-36489.316
96.875,27.875,0.0013247372604433454,59.386669921875,919.7282
96.875,28.125,0.0019429479819835732,63.4159102006392,967.194
96.875,28.375,0.0032676852424269186,71.59188925253379,1137.6986
96.875,28.625,0.002296211251435132,68.10538423978366,1080.5612
96.875,28.875,8.831581736288969e-05,57.91999816894531,714.46497
96.875,29.125,0.0,,651.9923
96.875,29.375,0.0,,604.4068
96.875,29.625,0.0,,500.45065
96.875,29.875,0.0002649474520886691,56.523335774739586,440.12555
96.875,30.125,0.0002649474520886691,52.6433359781901,362.69965
96.875,30.375,0.0,,541.38104
96.875,30.625,0.0,,585.1633
96.875,30.875,0.0,,660.99396
96.875,31.125,0.0,,603.1734
96.875,31.375,0.0,,536.59424
96.875,31.625,0.0,,594.0275
96.875,31.875,0.0,,658.69366
96.875,32.125,0.0,,586.8353
96.875,32.375,0.0,,582.5878
96.875,32.625,0.0,,630.283
96.875,32.875,0.0,,492.2894
96.875,33.125,0.0,,551.3443
96.875,33.375,0.0,,579.5111
96.875,33.625,0.0,,572.8488
96.875,33.875,0.0,,553.55786
96.875,34.125,0.0,,515.2085
96.875,34.375,0.0,,488.27356
96.875,34.625,0.0,,453.2429
96.875,34.875,0.0,,414.8758
96.875,35.125,0.0,,374.6613
96.875,35.375,8.831581736288969e-05,54.91999816894531,336.71677
96.875,35.625,8.831581736288969e-05,61.77000045776367,263.30417
96.875,35.875,8.831581736288969e-05,96.33999633789062,273.35577
96.875,36.125,0.0,,107.07838
96.875,36.375,0.0,,82.25258
96.875,36.625,0.0,,99.92902
96.875,36.875,0.0,,129.28517
96.875,37.125,0.0,,166.01547
96.875,37.375,0.0,,188.23935
96.875,37.625,0.0,,210.7887
96.875,37.875,0.0,,290.49127
96.875,38.125,0.0,,270.3432
96.875,38.375,0.00017663163472577938,60.31999969482422,367.00452
96.875,38.625,8.831581736288969e-05,58.380001068115234,282.44614
96.875,38.875,8.831581736288969e-05,62.95000076293945,245.739
96.875,39.125,0.00017663163472577938,78.19999694824219,286.91934
96.875,39.375,0.00017663163472577938,70.61499786376953,191.28804
96.875,39.625,0.00017663163472577938,95.52999877929688,161.5071
96.875,39.875,0.00017663163472577938,66.3699951171875,95.840965
96.875,40.125,8.831581736288969e-05,76.54000091552734,78.37807
96.875,40.375,8.831581736288969e-05,71.95999908447266,74.936775
96.875,40.625,8.831581736288969e-05,54.459999084472656,73.22548
96.875,40.875,0.0,,71.25
96.875,41.125,0.0,,70.49162
96.875,41.375,0.0,,70.422585
96.875,41.625,0.0,,68.688705
96.875,41.875,0.0,,67.02774
96.875,42.125,0.0,,67.118385
96.875,42.375,0.0,,65.17838
96.875,42.625,0.0,,62.29838
96.875,42.875,0.0,,60.503872
96.875,43.125,0.0,,-36489.316
96.875,43.375,0.0,,-36489.316
96.875,43.625,0.0,,-36489.316
96.875,43.875,0.0,,-36489.316
96.875,44.125,0.0,,-36489.316
96.875,44.375,0.0,,-36489.316
96.875,44.625,0.0,,-36489.316
96.875,44.875,0.0,,-36489.316
96.875,45.125,0.0,,-36489.316
96.875,45.375,0.0,,-36489.316
96.875,45.625,0.0,,-36489.316
96.875,45.875,0.0,,-36489.316
96.875,46.125,0.0,,-36489.316
96.875,46.375,0.0,,-36489.316
96.875,46.625,0.0,,-36489.316
96.875,46.875,0.0,,-36489.316
96.875,47.125,0.0,,-36489.316
96.875,47.375,0.0,,-36489.316
96.875,47.625,0.0,,-36489.316
96.875,47.875,0.0,,-36489.316
96.875,48.125,0.0,,-36489.316
96.875,48.375,0.0,,-36489.316
96.875,48.625,0.0,,-36489.316
96.875,48.875,0.0,,-36489.316
96.875,49.125,0.0,,-36489.316
96.875,49.375,0.0,,-36489.316
96.875,49.625,0.0,,-36489.316
96.875,49.875,0.0,,-36489.316
96.875,50.125,0.0,,-36489.316
96.875,50.375,0.0,,-36489.316
96.875,50.625,0.0,,-36489.316
96.875,50.875,0.0,,-36489.316
96.875,51.125,0.0,,-36489.316
96.875,51.375,0.0,,-36489.316
96.875,51.625,0.0,,-36489.316
96.875,51.875,0.0,,-36489.316
96.875,52.125,0.0,,-36489.316
96.875,52.375,0.0,,-36489.316
96.875,52.625,0.0,,-36489.316
96.875,52.875,0.0,,-36489.316
96.875,53.125,0.0,,-36489.316
96.875,53.375,0.0,,-36489.316
96.875,53.625,0.0,,-36489.316
96.875,53.875,0.0,,-36489.316
97.125,18.125,0.0,,-36489.316
97.125,18.375,0.0,,-36489.316
97.125,18.625,0.0,,-36489.316
97.125,18.875,0.0,,-36489.316
97.125,19.125,0.0,,-36489.316
97.125,19.375,0.0,,-36489.316
97.125,19.625,0.0,,-36489.316
97.125,19.875,0.0,,-36489.316
97.125,20.125,0.0,,-36489.316
97.125,20.375,0.0,,-36489.316
97.125,20.625,0.0,,-36489.316
97.125,20.875,0.0,,-36489.316
97.125,21.125,0.0,,-36489.316
97.125,21.375,0.0,,-36489.316
97.125,21.625,0.0,,-36489.316
97.125,21.875,0.0,,-36489.316
97.125,22.125,0.0,,-36489.316
97.125,22.375,0.0,,-36489.316
97.125,22.625,0.0,,-36489.316
97.125,22.875,0.0,,-36489.316
97.125,23.125,0.0,,-36489.316
97.125,23.375,0.0,,-36489.316
97.125,23.625,0.0,,-36489.316
97.125,23.875,0.0,,-36489.316
97.125,24.125,0.0,,-36489.316
97.125,24.375,0.0,,-36489.316
97.125,24.625,0.0,,-36489.316
97.125,24.875,0.0,,-36489.316
97.125,25.125,0.0,,-36489.316
97.125,25.375,0.0,,-36489.316
97.125,25.625,0.0,,-36489.316
97.125,25.875,0.0,,-36489.316
97.125,26.125,0.0,,-36489.316
97.125,26.375,0.0,,-36489.316
97.125,26.625,0.0,,-36489.316
97.125,26.875,0.0,,-36489.316
97.125,27.125,0.0,,-36489.316
97.125,27.375,0.0,,-36489.316
97.125,27.625,0.0,,243.72902
97.125,27.875,0.004415790868144484,72.352001953125,1241.2524
97.125,28.125,0.0021195796167093528,64.06541442871094,1023.43463
97.125,28.375,0.004592422502870264,70.65711857722356,1227.2515
97.125,28.625,0.0018546321646206836,64.94047619047619,877.3402
97.125,28.875,0.0004415790868144485,54.447998046875,737.3973
97.125,29.125,0.0,,622.845
97.125,29.375,0.0,,508.77362
97.125,29.625,0.0,,407.29904
97.125,29.875,0.0,,319.0606
97.125,30.125,0.0,,328.75937
97.125,30.375,0.0,,561.5375
97.125,30.625,0.0,,596.89075
97.125,30.875,0.0,,537.1404
97.125,31.125,0.0,,541.5898
97.125,31.375,0.0,,601.87976
97.125,31.625,0.0,,565.97015
97.125,31.875,0.0,,630.21356
97.125,32.125,0.0,,609.4653
97.125,32.375,0.0,,590.8627
97.125,32.625,0.0,,582.29236
97.125,32.875,0.0,,541.3782
97.125,33.125,0.0,,480.82748
97.125,33.375,0.0,,526.4588
97.125,33.625,0.0,,537.57684
97.125,33.875,0.0,,522.9368
97.125,34.125,0.0,,547.31177
97.125,34.375,0.0,,486.72714
97.125,34.625,0.0,,448.81903
97.125,34.875,0.0,,407.4993
97.125,35.125,0.0,,380.8058
97.125,35.375,0.0,,326.58127
97.125,35.625,8.831581736288969e-05,51.279998779296875,265.75516
97.125,35.875,8.831581736288969e-05,70.37000274658203,281.4558
97.125,36.125,0.0,,136.47354
97.125,36.375,0.0,,117.63064
97.125,36.625,0.0,,137.71516
97.125,36.875,0.0,,163.69547
97.125,37.125,0.0,,190.93967
97.125,37.375,0.0,,211.08609
97.125,37.625,8.831581736288969e-05,54.869998931884766,270.7742
97.125,37.875,0.0,,315.42743
97.125,38.125,0.0,,315.91968
97.125,38.375,8.831581736288969e-05,61.70000076293945,389.03876
97.125,38.625,8.831581736288969e-05,64.13999938964844,367.48776
97.125,38.875,0.00017663163472577938,68.80000305175781,362.90387
97.125,39.125,8.831581736288969e-05,57.650001525878906,223.22902
97.125,39.375,8.831581736288969e-05,72.37999725341797,201.02193
97.125,39.625,0.00017663163472577938,95.42500305175781,189.6645
97.125,39.875,0.00017663163472577938,67.83000183105469,103.610634
97.125,40.125,8.831581736288969e-05,76.93000030517578,78.09419
97.125,40.375,8.831581736288969e-05,74.27999877929688,74.72999
97.125,40.625,8.831581736288969e-05,57.2400016784668,75.159676
97.125,40.875,0.0,,72.26354
97.125,41.125,0.0,,70.20484
97.125,41.375,0.0,,69.88645
97.125,41.625,0.0,,68.998375
97.125,41.875,0.0,,66.05193
97.125,42.125,0.0,,68.4058
97.125,42.375,0.0,,64.257416
97.125,42.625,0.0,,61.93193
97.125,42.875,0.0,,60.370644
97.125,43.125,0.0,,-36489.316
97.125,43.375,0.0,,-36489.316
97.125,43.625,0.0,,-36489.316
97.125,43.875,0.0,,-36489.316
97.125,44.125,0.0,,-36489.316
97.125,44.375,0.0,,-36489.316
97.125,44.625,0.0,,-36489.316
97.125,44.875,0.0,,-36489.316
97.125,45.125,0.0,,-36489.316
97.125,45.375,0.0,,-36489.316
97.125,45.625,0.0,,-36489.316
97.125,45.875,0.0,,-36489.316
97.125,46.125,0.0,,-36489.316
97.125,46.375,0.0,,-36489.316
97.125,46.625,0.0,,-36489.316
97.125,46.875,0.0,,-36489.316
97.125,47.125,0.0,,-36489.316
97.125,47.375,0.0,,-36489.316
97.125,47.625,0.0,,-36489.316
97.125,47.875,0.0,,-36489.316
97.125,48.125,0.0,,-36489.316
97.125,48.375,0.0,,-36489.316
97.125,48.625,0.0,,-36489.316
97.125,48.875,0.0,,-36489.316
97.125,49.125,0.0,,-36489.316
97.125,49.375,0.0,,-36489.316
97.125,49.625,0.0,,-36489.316
97.125,49.875,0.0,,-36489.316
97.125,50.125,0.0,,-36489.316
97.125,50.375,0.0,,-36489.316
97.125,50.625,0.0,,-36489.316
97.125,50.875,0.0,,-36489.316
97.125,51.125,0.0,,-36489.316
97.125,51.375,0.0,,-36489.316
97.125,51.625,0.0,,-36489.316
97.125,51.875,0.0,,-36489.316
97.125,52.125,0.0,,-36489.316
97.125,52.375,0.0,,-36489.316
97.125,52.625,0.0,,-36489.316
97.125,52.875,0.0,,-36489.316
97.125,53.125,0.0,,-36489.316
97.125,53.375,0.0,,-36489.316
97.125,53.625,0.0,,-36489.316
97.125,53.875,0.0,,-36489.316
97.375,18.125,0.0,,-36489.316
97.375,18.375,0.0,,-36489.316
97.375,18.625,0.0,,-36489.316
97.375,18.875,0.0,,-36489.316
97.375,19.125,0.0,,-36489.316
97.375,19.375,0.0,,-36489.316
97.375,19.625,0.0,,-36489.316
97.375,19.875,0.0,,-36489.316
97.375,20.125,0.0,,-36489.316
97.375,20.375,0.0,,-36489.316
97.375,20.625,0.0,,-36489.316
97.375,20.875,0.0,,-36489.316
97.375,21.125,0.0,,-36489.316
97.375,21.375,0.0,,-36489.316
97.375,21.625,0.0,,-36489.316
97.375,21.875,0.0,,-36489.316
97.375,22.125,0.0,,-36489.316
97.375,22.375,0.0,,-36489.316
97.375,22.625,0.0,,-36489.316
97.375,22.875,0.0,,-36489.316
97.375,23.125,0.0,,-36489.316
97.375,23.375,0.0,,-36489.316
97.375,23.625,0.0,,-36489.316
97.375,23.875,0.0,,-36489.316
97.375,24.125,0.0,,-36489.316
97.375,24.375,0.0,,-36489.316
97.375,24.625,0.0,,239.71935
97.375,24.875,0.0,,-36489.316
97.375,25.125,0.0,,-36489.316
97.375,25.375,0.0,,-36489.316
97.375,25.625,0.0,,-36489.316
97.375,25.875,0.0,,-36489.316
97.375,26.125,0.0,,-36489.316
97.375,26.375,0.0,,-36489.316
97.375,26.625,0.0,,-36489.316
97.375,26.875,0.0,,-36489.316
97.375,27.125,0.0,,-36489.316
97.375,27.375,0.0,,-36489.316
97.375,27.625,0.0,,-36489.316
97.375,27.875,0.001413053077806235,62.126251220703125,1058.6143
97.375,28.125,0.003797580146604257,72.06163131359011,1278.1558
97.375,28.375,0.002296211251435132,65.97884427584134,927.9734
97.375,28.625,0.001413053077806235,66.73374938964844,763.98627
97.375,28.875,0.0006182107215402279,60.805716378348215,761.36566
97.375,29.125,0.0,,570.753
97.375,29.375,0.0,,497.2223
97.375,29.625,0.0,,368.82712
97.375,29.875,0.0,,326.0271
97.375,30.125,0.0,,469.70682
97.375,30.375,0.0,,490.4742
97.375,30.625,0.0,,507.89233
97.375,30.875,0.0,,541.9524
97.375,31.125,0.0,,541.0727
97.375,31.375,0.0,,602.072
97.375,31.625,0.0,,574.5115
97.375,31.875,0.0,,654.0355
97.375,32.125,0.0,,611.7414
97.375,32.375,0.0,,634.24725
97.375,32.625,0.0,,669.46106
97.375,32.875,0.0,,496.251
97.375,33.125,0.0,,534.6191
97.375,33.375,0.0,,530.14453
97.375,33.625,0.0,,566.3646
97.375,33.875,0.0,,544.21783
97.375,34.125,0.0,,545.33264
97.375,34.375,0.0,,493.21
97.375,34.625,0.0,,436.6516
97.375,34.875,0.0,,394.53934
97.375,35.125,0.0,,403.57516
97.375,35.375,0.0,,332.30484
97.375,35.625,8.831581736288969e-05,53.5099983215332,320.5219
97.375,35.875,8.831581736288969e-05,50.79999923706055,246.94739
97.375,36.125,0.0,,168.3345
97.375,36.375,0.0,,159.009
97.375,36.625,0.0,,170.72836
97.375,36.875,0.0,,188.32094
97.375,37.125,0.0,,201.18478
